,name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,Taxi Drives
335,New York City,2018-04-29,13.7,8.5,11.3,13.7,6.0,10.7,4.1,63.8,2.99,100,33.33,rain,0.0,0.0,47.1,33.8,298.8,1013.1,85.5,15.4,223.9,19.3,10,,2018-04-29T05:57:13,2018-04-29T19:50:11,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8043758485173276
336,New York City,2018-04-30,10.5,7.1,9.2,10.5,3.9,6.8,0.4,55.2,0.16,100,8.33,rain,0.0,0.0,56.3,32.9,287.5,1016.2,86.7,16.0,147.9,12.6,5,,2018-04-30T05:55:55,2018-04-30T19:51:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8470596641657735
337,New York City,2018-05-01,26.8,9.1,17.9,26.7,8.0,17.7,-0.6,34.5,0.0,0,0.0,,0.0,0.0,35.3,20.1,260.9,1017.2,29.7,16.0,317.4,27.6,10,,2018-05-01T05:54:37,2018-05-01T19:52:15,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8729031797070382
338,New York City,2018-05-02,31.7,17.8,25.5,29.5,17.8,24.6,2.1,22.9,0.0,0,0.0,,0.0,0.0,51.8,35.4,234.7,1016.9,24.1,16.0,311.8,27.0,9,,2018-05-02T05:53:22,2018-05-02T19:53:17,0.53,Partially cloudy,Partly cloudy throughout the day.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9201972132904609
339,New York City,2018-05-03,33.4,21.7,26.8,32.3,21.7,26.3,10.9,39.7,0.38,100,4.17,rain,0.0,0.0,64.0,36.2,237.9,1014.7,37.5,15.8,291.3,25.3,9,,2018-05-03T05:52:07,2018-05-03T19:54:19,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9570418006430869
340,New York City,2018-05-04,28.3,22.2,25.2,28.4,22.2,25.3,16.8,60.5,0.0,0,0.0,,0.0,0.0,50.8,26.4,226.3,1011.8,54.9,15.7,146.6,12.7,5,,2018-05-04T05:50:54,2018-05-04T19:55:21,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9521629153269024
341,New York City,2018-05-05,25.3,16.2,20.5,25.3,16.2,20.5,4.9,36.7,0.0,0,0.0,,0.0,0.0,44.9,24.1,275.5,1016.8,45.4,16.0,222.9,19.3,8,,2018-05-05T05:49:41,2018-05-05T19:56:23,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9540121471954269
342,New York City,2018-05-06,19.1,13.8,16.8,19.1,13.8,16.8,9.0,60.5,0.0,0,0.0,,0.0,0.0,35.3,19.0,102.8,1014.7,96.6,16.0,77.5,6.6,4,,2018-05-06T05:48:31,2018-05-06T19:57:24,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8004115755627009
343,New York City,2018-05-07,23.8,12.5,17.2,23.8,12.5,17.2,9.6,63.6,0.0,0,0.0,,0.0,0.0,29.5,13.7,80.3,1017.4,50.0,16.0,247.0,21.3,9,,2018-05-07T05:47:21,2018-05-07T19:58:25,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8128360128617363
344,New York City,2018-05-08,21.8,12.0,16.4,21.8,12.0,16.4,8.9,62.6,0.0,0,0.0,,0.0,0.0,,14.8,94.7,1023.6,11.0,16.0,312.7,27.0,9,,2018-05-08T05:46:13,2018-05-08T19:59:26,0.77,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.885341907824223
345,New York City,2018-05-09,24.0,12.4,17.2,24.0,12.4,17.2,8.3,58.9,0.0,0,0.0,,0.0,0.0,35.3,17.1,109.4,1020.8,15.6,15.0,310.2,26.9,9,,2018-05-09T05:45:07,2018-05-09T20:00:27,0.82,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9056748838871025
346,New York City,2018-05-10,18.1,12.5,15.4,18.1,12.5,15.4,11.7,79.1,5.36,100,12.5,rain,0.0,0.0,33.5,18.1,118.7,1014.1,66.3,14.1,217.9,18.9,8,,2018-05-10T05:44:01,2018-05-10T20:01:27,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9383979992854591
347,New York City,2018-05-11,22.5,15.9,18.6,22.5,15.9,18.6,5.4,48.6,0.0,0,0.0,,0.0,0.0,46.6,25.8,322.6,1014.9,41.7,15.6,302.6,25.9,9,,2018-05-11T05:42:58,2018-05-11T20:02:27,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9280342979635584
348,New York City,2018-05-12,18.3,11.6,13.7,18.3,11.6,13.7,8.9,75.5,3.92,100,41.67,rain,0.0,0.0,,12.2,66.5,1019.3,100.0,14.0,54.2,4.7,2,,2018-05-12T05:41:56,2018-05-12T20:03:26,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9183708467309754
349,New York City,2018-05-13,12.4,11.2,11.6,12.4,11.2,11.6,9.6,87.5,3.29,100,25.0,rain,0.0,0.0,,12.4,53.1,1020.3,100.0,13.9,45.1,4.0,2,,2018-05-13T05:40:55,2018-05-13T20:04:25,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8037670596641657
350,New York City,2018-05-14,21.0,11.3,15.2,21.0,11.3,15.2,12.2,83.4,1.02,100,20.83,rain,0.0,0.0,31.7,18.4,133.5,1015.6,74.8,10.8,237.6,20.4,8,,2018-05-14T05:39:56,2018-05-14T20:05:24,1.0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8404887459807074
351,New York City,2018-05-15,31.4,15.7,21.5,32.9,15.7,21.8,17.1,78.7,9.91,100,16.67,rain,0.0,0.0,60.0,33.7,216.4,1011.4,64.5,10.8,268.0,23.3,9,,2018-05-15T05:38:58,2018-05-15T20:06:22,0.0,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8833040371561272
352,New York City,2018-05-16,17.9,13.8,16.3,17.9,13.8,16.3,13.8,85.7,8.9,100,41.67,rain,0.0,0.0,29.5,14.5,47.8,1018.2,99.0,10.9,45.6,3.9,2,,2018-05-16T05:38:02,2018-05-16T20:07:20,0.01,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9147095391211146
353,New York City,2018-05-17,22.0,13.2,17.0,22.0,13.2,17.0,15.1,88.7,5.46,100,45.83,rain,0.0,0.0,,9.7,101.2,1016.7,73.5,8.3,115.6,10.1,4,,2018-05-17T05:37:08,2018-05-17T20:08:17,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9361400500178635
354,New York City,2018-05-18,19.3,13.9,17.3,19.3,13.9,17.3,8.8,60.2,0.0,0,0.0,,0.0,0.0,41.4,21.0,80.2,1024.2,67.8,15.2,130.9,11.3,5,,2018-05-18T05:36:16,2018-05-18T20:09:13,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.948798856734548
355,New York City,2018-05-19,13.5,10.2,12.1,13.5,10.2,12.1,9.3,85.0,14.7,100,58.33,rain,0.0,0.0,31.7,19.3,51.5,1023.9,97.5,7.1,41.0,3.4,1,,2018-05-19T05:35:25,2018-05-19T20:10:09,0.11,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.9083586995355484
356,New York City,2018-05-20,27.4,13.2,20.9,28.2,13.2,21.0,16.0,76.0,0.0,0,0.0,,0.0,0.0,44.6,19.3,211.3,1014.9,81.4,11.0,195.4,16.6,8,,2018-05-20T05:34:36,2018-05-20T20:11:05,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.763955698463737
357,New York City,2018-05-21,25.4,14.9,19.9,25.4,14.9,19.9,9.5,53.6,0.0,0,0.0,,0.0,0.0,29.5,13.6,156.0,1020.8,24.7,16.0,325.2,28.2,9,,2018-05-21T05:33:48,2018-05-21T20:11:59,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.7966959628438728
358,New York City,2018-05-22,20.0,13.9,16.8,20.0,13.9,16.8,11.0,70.3,6.51,100,20.83,rain,0.0,0.0,,13.3,104.3,1019.4,78.2,13.3,63.8,5.5,2,,2018-05-22T05:33:03,2018-05-22T20:12:53,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8504637370489461
359,New York City,2018-05-23,27.0,14.7,20.7,26.8,14.7,20.7,13.5,68.4,6.75,100,12.5,rain,0.0,0.0,40.7,18.2,252.4,1013.7,62.7,11.8,242.5,21.2,9,,2018-05-23T05:32:19,2018-05-23T20:13:46,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8577977849231868
360,New York City,2018-05-24,28.1,18.2,23.0,26.9,18.2,22.8,7.6,39.8,0.0,0,0.0,,0.0,0.0,40.7,21.5,218.9,1018.5,5.7,16.0,323.8,27.9,10,,2018-05-24T05:31:37,2018-05-24T20:14:38,0.37,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8720457306180779
361,New York City,2018-05-25,30.0,18.8,25.0,29.0,18.8,24.6,11.2,43.4,0.0,0,0.0,,0.0,0.0,46.4,31.2,232.3,1014.4,15.4,15.9,310.9,26.9,9,,2018-05-25T05:30:57,2018-05-25T20:15:29,0.42,Clear,Clear conditions throughout the day.,wind,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.7997742050732405
362,New York City,2018-05-26,32.0,22.9,27.0,33.2,22.9,27.5,18.3,60.0,0.0,0,0.0,,0.0,0.0,29.5,18.9,205.0,1009.5,30.0,15.5,241.9,20.9,8,,2018-05-26T05:30:18,2018-05-26T20:16:20,0.45,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.6755898535191139
363,New York City,2018-05-27,26.7,13.9,18.2,26.7,13.9,18.2,14.9,81.9,12.75,100,33.33,rain,0.0,0.0,44.8,24.8,90.1,1015.6,90.6,13.1,50.1,4.3,3,,2018-05-27T05:29:42,2018-05-27T20:17:09,0.48,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.5816620221507681
364,New York City,2018-05-28,20.6,13.4,16.1,20.6,13.4,16.1,12.0,77.4,0.0,0,0.0,,0.0,0.0,,18.1,89.7,1018.1,100.0,15.7,149.9,13.2,6,,2018-05-28T05:29:07,2018-05-28T20:17:58,0.49,Overcast,Cloudy skies throughout the day.,cloudy,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.5361314755269739
365,New York City,2018-05-29,30.8,17.0,23.7,30.9,17.0,23.9,17.3,69.7,0.0,0,0.0,,0.0,0.0,,11.1,170.7,1015.2,58.7,13.9,294.6,25.6,9,,2018-05-29T05:28:34,2018-05-29T20:18:45,0.5,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.7873554841014648
366,New York City,2018-05-30,23.8,16.1,19.9,23.8,16.1,19.9,16.3,80.3,0.0,0,0.0,,0.0,0.0,,12.2,87.0,1019.3,59.8,12.5,230.4,19.8,9,,2018-05-30T05:28:04,2018-05-30T20:19:32,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.8608245802072169
367,New York City,2018-05-31,20.0,17.2,18.5,20.0,17.2,18.5,16.5,88.3,1.94,100,20.83,rain,0.0,0.0,33.5,11.0,56.9,1016.6,98.4,9.3,52.5,4.6,2,,2018-05-31T05:27:35,2018-05-31T20:20:17,0.52,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"72505394728,KEWR,KLGA,72502014734,KNYC,F1417,72503014732",0.901796355841372
